Identifier;TimeStamp;Begin;End;Open;High;Low;Close;Settlement;Price;ValidationStatus;ChangeComment
EEX_POWER_FUT_DE_BASE_Y;2021-01-27T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;2028-01-01T00:00:00.000+0100;;;;;48,03;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-28T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;50,10;50,45;49,60;50,45;49,87;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-28T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;49,15;49,50;49,09;49,50;49,31;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-28T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;47,65;47,74;47,55;47,55;47,55;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-28T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;;;;;47,40;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-28T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;;;;;47,85;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-28T00:00:00.000+0100;2027-01-01T00:00:00.000+0100;2028-01-01T00:00:00.000+0100;;;;;48,33;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-29T00:00:00.000+0100;2022-01-01T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;50,00;50,25;49,45;49,45;49,69;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-29T00:00:00.000+0100;2023-01-01T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;49,35;49,45;48,95;48,95;49,03;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-29T00:00:00.000+0100;2024-01-01T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;47,74;47,74;47,60;47,60;47,53;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_Y;2021-01-29T00:00:00.000+0100;2025-01-01T00:00:00.000+0100;2026-01-01T00:00:00.000+0100;;;;;47,35;;UNVALIDATED;
