Identifier;TimeStamp;Begin;End;Open;High;Low;Close;Settlement;Price;ValidationStatus;ChangeComment
EEX_POWER_FUT_DE_BASE_M;2021-01-19T00:00:00.000+0100;2021-09-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;;;;;49,69;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-19T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2021-11-01T00:00:00.000+0100;;;;;48,16;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-20T00:00:00.000+0100;2021-01-01T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;;;;;51,07;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-20T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;55,50;55,60;51,65;51,65;52,13;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-20T00:00:00.000+0100;2021-03-01T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;50,00;50,10;47,85;47,85;48,26;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-20T00:00:00.000+0100;2021-04-01T00:00:00.000+0200;2021-05-01T00:00:00.000+0200;44,00;44,00;43,57;43,57;44,01;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-20T00:00:00.000+0100;2021-05-01T00:00:00.000+0200;2021-06-01T00:00:00.000+0200;;;;;41,29;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-20T00:00:00.000+0100;2021-06-01T00:00:00.000+0200;2021-07-01T00:00:00.000+0200;;;;;45,68;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-20T00:00:00.000+0100;2021-07-01T00:00:00.000+0200;2021-08-01T00:00:00.000+0200;;;;;45,74;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-20T00:00:00.000+0100;2021-08-01T00:00:00.000+0200;2021-09-01T00:00:00.000+0200;;;;;44,24;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-20T00:00:00.000+0100;2021-09-01T00:00:00.000+0200;2021-10-01T00:00:00.000+0200;;;;;50,06;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-20T00:00:00.000+0100;2021-10-01T00:00:00.000+0200;2021-11-01T00:00:00.000+0100;;;;;48,69;;UNVALIDATED;
EEX_POWER_FUT_DE_BASE_M;2021-01-21T00:00:00.000+0100;2021-01-01T00:00:00.000+0100;2021-02-01T00:00:00.000+0100;;;;;51,93;;UNVALIDATED;
